99,10264,5.2,1.823850350740452
6,7964,165.37,74.75288799598192
3,37946504,276727.72999999986,26.25327034079344
5,30504264,183552.28999999998,21.66215988689319
1,8058001481,2.336422325999993E7,10.438221429262077
4,10366735,78958.88000000002,27.419623246856418
2,511256068,3419673.3700000015,24.079565803803828
